,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
6401,201612050MIL,C,Greg Monroe,19.0,1,20.0
6402,201612050MIL,SG,Tony Snell,21.0,1,17.0
6403,201612050MIL,SG,Manu Ginobili,24.0,2,18.3
6404,201612050MIL,PG,Nicolas Laprovittola,4.0,2,13.5
6405,201612050MIL,PG,Giannis Antetokounmpo,12.0,1,47.5
6406,201612050MIL,PG,Matthew Dellavedova,12.0,1,0.0
6407,201612050MIL,C,Pau Gasol,23.0,2,25.8
6408,201612050MIL,C,Dewayne Dedmon,23.0,2,16.5
6409,201612050MIL,PG,Jason Terry,12.0,1,12.5
6410,201612050MIL,SG,Jonathon Simmons,24.0,2,14.3
6411,201612050MIL,PF,Mirza Teletovic,1.0,1,14.0
6412,201612050MIL,PG,Tony Parker,4.0,5,19.3
6413,201612050MIL,C,John Henson,19.0,1,23.8
6414,201612050MIL,PG,Malcolm Brogdon,12.0,1,15.5
6415,201612050MIL,PF,LaMarcus Aldridge,3.0,2,39.5
6416,201612050MIL,PG,Patty Mills,4.0,2,21.5
6417,201612050MIL,SF,Jabari Parker,18.0,1,29.8
6418,201612050MIL,SF,Davis Bertans,10.0,4,0.0
6419,201612050MIL,SF,Kawhi Leonard,10.0,2,38.3
6420,201612050MIL,SF,Michael Beasley,18.0,1,16.0
6421,201612050NOP,PF,Anthony Davis,4.0,0,55.0
6422,201612050NOP,SG,Troy Daniels,19.0,1,20.3
6423,201612050NOP,SF,Anthony Brown,6.0,0,13.3
6424,201612050NOP,PF,Jarell Martin,15.0,1,15.3
6425,201612050NOP,SF,Solomon Hill,6.0,0,16.0
6426,201612050NOP,SG,Buddy Hield,28.0,0,13.0
6427,201612050NOP,PF,Terrence Jones,4.0,0,21.5
6428,201612050NOP,C,Alexis Ajinca,15.0,2,0.0
6429,201612050NOP,C,Omer Asik,15.0,0,13.3
6430,201612050NOP,PG,Langston Galloway,1.0,0,13.0
6431,201612050NOP,C,Deyonta Davis,25.0,1,0.0
6432,201612050NOP,SG,Tony Allen,19.0,1,20.5
6433,201612050NOP,PG,Wade Baldwin IV,11.0,1,15.8
6434,201612050NOP,C,Marc Gasol,25.0,1,37.5
6435,201612050NOP,SF,Troy Williams,16.0,1,21.0
6436,201612050NOP,PG,Andrew Harrison,11.0,1,24.5
6437,201612050NOP,PG,Tim Frazier,1.0,0,24.3
6438,201612050NOP,PF,JaMychal Green,15.0,1,27.0
6439,201612050PHI,SF,Wilson Chandler,15.0,1,32.8
6440,201612050PHI,C,Joel Embiid,28.0,2,41.0
6441,201612050PHI,PF,Juancho Hernangomez,8.0,1,12.5
6442,201612050PHI,SG,Timothe Luwawu-Cabarrot,22.0,1,12.5
6443,201612050PHI,SG,Nik Stauskas,22.0,1,18.3
6444,201612050PHI,SG,Hollis Thompson,22.0,1,13.0
6445,201612050PHI,PF,Ersan Ilyasova,5.0,1,22.5
6446,201612050PHI,PG,Jameer Nelson,8.0,1,23.3
6447,201612050PHI,PG,Jamal Murray,8.0,1,17.0
6448,201612050PHI,C,Jusuf Nurkic,16.0,1,19.5
6449,201612050PHI,SG,Gerald Henderson,22.0,1,20.5
6450,201612050PHI,SG,Will Barton,29.0,1,24.0
6451,201612050PHI,PF,Richaun Holmes,5.0,1,18.0
6452,201612050PHI,PG,T.J. McConnell,26.0,1,13.8
6453,201612050PHI,PF,Darrell Arthur,8.0,1,13.5
6454,201612050PHI,PG,Emmanuel Mudiay,8.0,1,26.3
6455,201612050PHI,SF,Danilo Gallinari,15.0,1,26.5
6456,201612050PHI,PF,Kenneth Faried,8.0,1,30.0
6457,201612050PHI,PG,Sergio Rodriguez,26.0,1,24.8
6458,201612050PHI,SF,Dario Saric,20.0,1,21.5
6459,201612050TOR,C,Lucas Nogueira,11.0,1,18.3
6460,201612050TOR,SG,DeAndre Liggins,2.0,5,0.0
6461,201612050TOR,PG,Cory Joseph,18.0,1,17.5
6462,201612050TOR,SF,LeBron James,11.0,2,56.8
6463,201612050TOR,PF,Patrick Patterson,14.0,1,20.3
6464,201612050TOR,SG,Mike Dunleavy,2.0,5,0.0
6465,201612050TOR,PF,Channing Frye,10.0,2,16.8
6466,201612050TOR,SG,Terrence Ross,30.0,1,16.5
6467,201612050TOR,PG,Iman Shumpert,15.0,2,14.0
6468,201612050TOR,PG,Kyle Lowry,18.0,1,40.8
6469,201612050TOR,SF,DeMarre Carroll,9.0,1,22.3
6470,201612050TOR,PF,Kevin Love,10.0,2,38.3
6471,201612050TOR,PF,Pascal Siakam,14.0,1,14.5
6472,201612050TOR,SG,Norman Powell,30.0,1,11.0
6473,201612050TOR,C,Tristan Thompson,13.0,2,23.5
6474,201612050TOR,SG,DeMar DeRozan,30.0,1,37.3
6475,201612050TOR,PG,Kyrie Irving,15.0,2,35.5
6476,201612050TOR,C,Jonas Valanciunas,11.0,1,24.0
6477,201612050TOR,SG,J.R. Smith,2.0,2,0.0
6478,201612050TOR,SF,Richard Jefferson,11.0,2,13.3
6479,201612060DET,SF,Tobias Harris,24.0,1,29.8
6480,201612060DET,SG,Kentavious Caldwell-Pope,21.0,1,28.3
6481,201612060DET,PF,Taj Gibson,11.0,0,27.8
6482,201612060DET,PG,Reggie Jackson,14.0,1,26.5
6483,201612060DET,SG,Dwyane Wade,13.0,0,31.5
6484,201612060DET,C,Robin Lopez,17.0,0,23.8
6485,201612060DET,PG,Ish Smith,14.0,1,23.5
6486,201612060DET,PF,Jon Leuer,24.0,1,22.0
6487,201612060DET,SG,Stanley Johnson,21.0,1,12.3
6488,201612060DET,SG,Darrun Hilliard,21.0,1,12.5
6489,201612060DET,SF,Marcus Morris,24.0,1,24.8
6490,201612060DET,PG,Rajon Rondo,16.0,2,32.5
6491,201612060DET,PG,Jerian Grant,16.0,0,15.0
6492,201612060DET,C,Aron Baynes,3.0,1,16.8
6493,201612060DET,SG,Isaiah Canaan,13.0,0,14.3
6494,201612060DET,SG,Jimmy Butler,13.0,0,51.3
6495,201612060DET,C,Andre Drummond,3.0,1,41.8
6496,201612060DET,C,Cristiano Felicio,17.0,2,0.0
6497,201612060DET,SF,Nikola Mirotic,2.0,0,19.8
6498,201612060MEM,SG,Gerald Henderson,11.0,0,16.8
6499,201612060MEM,SF,Dario Saric,13.0,0,23.5
6500,201612060MEM,SG,Nik Stauskas,11.0,0,18.0
6501,201612060MEM,PF,Zach Randolph,6.0,12,24.5
6502,201612060MEM,PF,Jarell Martin,6.0,0,14.5
6503,201612060MEM,PG,Sergio Rodriguez,8.0,0,25.5
6504,201612060MEM,PG,Andrew Harrison,12.0,0,25.5
6505,201612060MEM,SG,Tony Allen,20.0,0,19.3
6506,201612060MEM,SG,Troy Daniels,20.0,0,23.3
6507,201612060MEM,PF,JaMychal Green,6.0,0,27.8
6508,201612060MEM,SG,Hollis Thompson,11.0,0,12.5
6509,201612060MEM,C,Marc Gasol,18.0,0,36.8
6510,201612060MEM,PG,Wade Baldwin IV,12.0,0,15.3
6511,201612060MEM,PF,Ersan Ilyasova,21.0,0,28.5
6512,201612060MEM,PF,Richaun Holmes,21.0,0,17.5
6513,201612060MEM,SF,Troy Williams,27.0,0,20.8
6514,201612060MEM,SG,Timothe Luwawu-Cabarrot,11.0,0,12.8
6515,201612060MEM,PG,T.J. McConnell,8.0,0,14.0
6516,201612060MIA,SF,Lance Thomas,26.0,1,13.3
6517,201612060MIA,SG,Courtney Lee,24.0,5,17.8
6518,201612060MIA,SF,Mindaugas Kuzminskas,26.0,1,12.8
6519,201612060MIA,C,Willie Reed,30.0,2,15.3
6520,201612060MIA,C,Willy Hernangómez,5.0,1,15.5
6521,201612060MIA,SG,Rodney McGruder,6.0,2,17.5
6522,201612060MIA,C,Joakim Noah,5.0,1,17.0
6523,201612060MIA,PF,Kyle O'Quinn,19.0,1,18.3
6524,201612060MIA,PG,Brandon Jennings,21.0,1,19.8
6525,201612060MIA,PF,Josh McRoberts,13.0,2,0.0
6526,201612060MIA,PG,Tyler Johnson,6.0,2,26.0
6527,201612060MIA,SG,Wayne Ellington,6.0,2,20.3
6528,201612060MIA,PG,Goran Dragic,6.0,2,36.0
6529,201612060MIA,PG,Derrick Rose,21.0,1,32.3
6530,201612060MIA,PF,Kristaps Porziņģis,19.0,1,39.5
6531,201612060MIA,SF,Derrick Williams,6.0,7,0.0
6532,201612060MIA,SF,Carmelo Anthony,26.0,1,36.3
6533,201612060MIA,PF,Udonis Haslem,13.0,10,0.0
6534,201612060MIA,C,Hassan Whiteside,30.0,2,47.5
6535,201612060MIA,SG,Justin Holiday,24.0,1,21.0
6536,201612060MIN,SF,Kawhi Leonard,25.0,0,42.8
6537,201612060MIN,SG,Jonathon Simmons,14.0,0,14.0
6538,201612060MIN,C,Karl-Anthony Towns,24.0,2,40.3
6539,201612060MIN,C,Dewayne Dedmon,6.0,0,15.3
6540,201612060MIN,PG,Kris Dunn,18.0,2,13.3
6541,201612060MIN,PF,Nemanja Bjelica,1.0,2,13.8
6542,201612060MIN,PG,Nicolas Laprovittola,13.0,0,13.0
6543,201612060MIN,PG,Patty Mills,13.0,0,20.3
6544,201612060MIN,SG,Danny Green,14.0,0,16.5
6545,201612060MIN,PF,David Lee,28.0,0,16.0
6546,201612060MIN,PF,LaMarcus Aldridge,28.0,0,30.5
6547,201612060MIN,SG,Zach LaVine,3.0,2,30.3
6548,201612060MIN,SF,Andrew Wiggins,21.0,2,29.3
6549,201612060MIN,C,Cole Aldrich,24.0,2,17.5
6550,201612060MIN,SG,Kyle Anderson,14.0,0,4.8
6551,201612060MIN,PF,Gorgui Dieng,1.0,2,24.8
6552,201612060MIN,C,Pau Gasol,6.0,0,24.5
6553,201612060MIN,PG,Ricky Rubio,18.0,2,22.5
6554,201612060MIN,SF,Davis Bertans,25.0,0,5.8
6555,201612060MIN,SG,Shabazz Muhammad,3.0,2,13.5
6556,201612060UTA,PF,Dragan Bender,3.0,2,12.8
6557,201612060UTA,C,Jeff Withey,23.0,0,13.0
6558,201612060UTA,SG,Leandro Barbosa,19.0,2,12.3
6559,201612060UTA,PF,Boris Diaw,20.0,0,13.8
6560,201612060UTA,SF,Gordon Hayward,14.0,0,41.0
6561,201612060UTA,C,Rudy Gobert,23.0,0,36.3
6562,201612060UTA,PG,Eric Bledsoe,9.0,2,35.5
6563,201612060UTA,SG,Devin Booker,19.0,2,28.0
6564,201612060UTA,SG,Rodney Hood,15.0,0,25.5
6565,201612060UTA,PG,Brandon Knight,9.0,2,21.5
6566,201612060UTA,C,Tyson Chandler,8.0,2,20.5
6567,201612060UTA,PG,Dante Exum,27.0,0,13.5
6568,201612060UTA,PF,Trey Lyles,20.0,0,19.8
6569,201612060UTA,C,Alex Len,8.0,2,18.8
6570,201612060UTA,PG,Shelvin Mack,27.0,0,17.8
6571,201612060UTA,SG,Joe Johnson,15.0,0,17.8
6572,201612060UTA,PF,Jared Dudley,3.0,2,15.5
6573,201612060UTA,SF,Joe Ingles,14.0,0,14.3
6574,201612060UTA,PF,Marquese Chriss,3.0,2,14.0
6575,201612060UTA,SF,P.J. Tucker,11.0,2,20.3
6576,201612070ATL,SG,Rodney McGruder,21.0,0,17.5
6577,201612070ATL,PG,Tyler Johnson,28.0,0,25.5
6578,201612070ATL,PF,Paul Millsap,23.0,1,34.8
6579,201612070ATL,PG,Tim Hardaway,18.0,1,16.5
6580,201612070ATL,PG,Dennis Schroder,18.0,1,31.3
6581,201612070ATL,C,Dwight Howard,3.0,1,33.0
6582,201612070ATL,PG,Goran Dragic,28.0,0,37.0
6583,201612070ATL,SG,Kyle Korver,20.0,1,15.0
6584,201612070ATL,C,Willie Reed,19.0,0,15.5
6585,201612070ATL,PF,Josh McRoberts,7.0,0,0.0
6586,201612070ATL,SF,Taurean Prince,28.0,3,0.0
6587,201612070ATL,PG,Malcolm Delaney,18.0,1,13.3
6588,201612070ATL,SG,Thabo Sefolosha,20.0,1,20.0
6589,201612070ATL,C,Kris Humphries,3.0,1,13.3
6590,201612070ATL,SF,Derrick Williams,18.0,0,7.8
6591,201612070ATL,SG,Wayne Ellington,21.0,0,20.8
6592,201612070ATL,C,Hassan Whiteside,19.0,0,46.0
6593,201612070ATL,PF,Mike Muscala,23.0,1,18.8
6594,201612070BRK,C,Jusuf Nurkic,22.0,1,20.5
6595,201612070BRK,SG,Sean Kilpatrick,16.0,1,29.8
6596,201612070BRK,PF,Trevor Booker,6.0,1,29.3
6597,201612070BRK,SG,Bojan Bogdanovic,16.0,1,21.0
6598,201612070BRK,SF,Danilo Gallinari,29.0,1,27.5
6599,201612070BRK,PG,Emmanuel Mudiay,30.0,1,23.3
6600,201612070BRK,PG,Jamal Murray,30.0,1,18.5
6601,201612070BRK,SF,Rondae Hollis-Jefferson,24.0,1,18.8
6602,201612070BRK,C,Justin Hamilton,26.0,1,17.3
6603,201612070BRK,C,Nikola Jokic,22.0,6,25.0
6604,201612070BRK,PF,Kenneth Faried,3.0,1,24.3
6605,201612070BRK,PG,Jameer Nelson,30.0,1,23.5
6606,201612070BRK,SG,Will Barton,8.0,1,30.3
6607,201612070BRK,PG,Isaiah Whitehead,20.0,1,16.0
6608,201612070BRK,SF,Joe Harris,24.0,1,17.8
6609,201612070BRK,SF,Wilson Chandler,29.0,1,30.8
6610,201612070BRK,SG,Caris LeVert,16.0,3,0.0
6611,201612070BRK,PG,Randy Foye,20.0,1,14.5
6612,201612070BRK,PF,Darrell Arthur,3.0,1,13.8
6613,201612070BRK,C,Brook Lopez,26.0,1,35.8
6614,201612070BRK,SF,Anthony Bennett,24.0,1,13.5
6615,201612070CHO,C,Andre Drummond,15.0,0,36.5
6616,201612070CHO,C,Aron Baynes,15.0,0,17.0
6617,201612070CHO,SF,Marcus Morris,25.0,0,25.0
6618,201612070CHO,C,Cody Zeller,14.0,1,0.0
6619,201612070CHO,SG,Jeremy Lamb,22.0,1,18.5
6620,201612070CHO,SG,Marco Belinelli,22.0,1,16.8
6621,201612070CHO,PG,Ish Smith,9.0,0,22.3
6622,201612070CHO,PF,Jon Leuer,4.0,0,22.0
6623,201612070CHO,PF,Marvin Williams,11.0,11,18.5
6624,201612070CHO,PF,Frank Kaminsky,11.0,1,21.3
6625,201612070CHO,SG,Darrun Hilliard,27.0,0,13.0
6626,201612070CHO,SF,Michael Kidd-Gilchrist,4.0,1,22.8
6627,201612070CHO,PG,Reggie Jackson,9.0,0,26.5
6628,201612070CHO,SF,Tobias Harris,25.0,0,29.8
6629,201612070CHO,C,Roy Hibbert,14.0,1,14.3
6630,201612070CHO,SG,Nicolas Batum,22.0,1,32.0
6631,201612070CHO,SG,Kentavious Caldwell-Pope,27.0,0,28.8
6632,201612070CHO,PG,Kemba Walker,5.0,1,34.8
6633,201612070CHO,PG,Ramon Sessions,5.0,1,14.8
6634,201612070DAL,SG,Wesley Matthews,13.0,1,26.0
6635,201612070DAL,SF,Dorian Finney-Smith,19.0,1,13.3
6636,201612070DAL,C,Willie Cauley-Stein,1.0,2,13.0
6637,201612070DAL,SF,Harrison Barnes,19.0,1,32.0
6638,201612070DAL,PF,Dwight Powell,14.0,1,22.3
6639,201612070DAL,SG,Nicolas Brussino,13.0,3,0.0
6640,201612070DAL,SG,Justin Anderson,13.0,1,15.3
6641,201612070DAL,PF,DeMarcus Cousins,8.0,2,55.5
6642,201612070DAL,PG,Devin Harris,25.0,1,13.5
6643,201612070DAL,PF,Anthony Tolliver,8.0,16,0.0
6644,201612070DAL,SF,Matt Barnes,2.0,2,20.3
6645,201612070DAL,PG,Ty Lawson,2.0,2,17.8
6646,201612070DAL,SG,Jonathan Gibson,13.0,1,13.8
6647,201612070DAL,C,A.J. Hammons,21.0,3,0.0
6648,201612070DAL,PG,Darren Collison,2.0,2,24.8
6649,201612070DAL,C,Salah Mejri,21.0,1,15.5
6650,201612070DAL,C,Kosta Koufos,1.0,2,13.8
6651,201612070DAL,PG,Deron Williams,25.0,1,27.8
6652,201612070DAL,SF,Omri Casspi,2.0,2,14.3
6653,201612070DAL,SG,Ben McLemore,29.0,9,0.0
6654,201612070DAL,PG,Garrett Temple,2.0,2,14.3
6655,201612070DAL,SF,Rudy Gay,2.0,2,33.3
6656,201612070HOU,C,Timofey Mozgov,16.0,1,12.8
6657,201612070HOU,SF,Metta World Peace,30.0,1,5.5
6658,201612070HOU,C,Clint Capela,24.0,1,0.0
6659,201612070HOU,PF,Thomas Robinson,16.0,1,13.3
6660,201612070HOU,SF,Sam Dekker,5.0,1,18.3
6661,201612070HOU,SF,Luol Deng,30.0,1,17.8
6662,201612070HOU,PG,Tyler Ennis,11.0,4,0.0
6663,201612070HOU,C,Nene Hilario,24.0,1,6.5
6664,201612070HOU,C,Montrezl Harrell,24.0,1,14.5
6665,201612070HOU,SF,Brandon Ingram,30.0,1,21.8
6666,201612070HOU,C,Ivica Zubac,16.0,23,0.0
6667,201612070HOU,SG,Eric Gordon,26.0,1,26.8
6668,201612070HOU,PG,James Harden,11.0,1,60.8
6669,201612070HOU,SF,Larry Nance Jr.,30.0,4,0.0
6670,201612070HOU,SG,K.J. McDaniels,26.0,4,0.0
6671,201612070HOU,SF,Trevor Ariza,5.0,1,27.8
6672,201612070HOU,PG,Patrick Beverley,11.0,1,21.5
6673,201612070HOU,PF,Julius Randle,16.0,1,28.5
6674,201612070HOU,SF,Corey Brewer,5.0,1,12.5
6675,201612070HOU,PF,Ryan Anderson,29.0,1,23.5
6676,201612070HOU,PG,Jordan Clarkson,17.0,1,25.8
6677,201612070HOU,SG,Lou Williams,14.0,1,30.3
6678,201612070LAC,SF,Andre Iguodala,11.0,1,16.3
6679,201612070LAC,C,Zaza Pachulia,2.0,1,15.5
6680,201612070LAC,SF,Luc Richard Mbah a Moute,9.0,2,15.3
6681,201612070LAC,SG,Klay Thompson,2.0,1,34.5
6682,201612070LAC,SG,Patrick McCaw,2.0,1,12.3
6683,201612070LAC,PF,Draymond Green,30.0,1,37.3
6684,201612070LAC,PG,Ian Clark,24.0,1,13.5
6685,201612070LAC,C,JaVale McGee,2.0,1,13.5
6686,201612070LAC,PG,Stephen Curry,24.0,1,42.0
6687,201612070LAC,PG,Chris Paul,26.0,2,43.0
6688,201612070LAC,PF,Kevon Looney,30.0,1,13.3
6689,201612070LAC,SF,Kevin Durant,11.0,1,47.8
6690,201612070LAC,PF,David West,30.0,1,13.0
6691,201612070LAC,SG,Alan Anderson,11.0,5,0.0
6692,201612070LAC,C,DeAndre Jordan,7.0,2,31.3
6693,201612070LAC,PF,Marreese Speights,21.0,2,16.8
6694,201612070LAC,SF,Wesley Johnson,9.0,2,12.5
6695,201612070LAC,SG,Jamal Crawford,11.0,2,19.3
6696,201612070LAC,PF,Blake Griffin,21.0,2,0.0
6697,201612070LAC,PG,Shaun Livingston,24.0,1,11.0
6698,201612070LAC,PF,James Michael McAdoo,30.0,1,4.8
6699,201612070LAC,SG,J.J. Redick,11.0,2,22.8
6700,201612070LAC,PG,Austin Rivers,26.0,2,11.8
6701,201612070MIL,C,Ed Davis,27.0,1,17.0
6702,201612070MIL,PG,Giannis Antetokounmpo,22.0,1,52.8
6703,201612070MIL,PG,Damian Lillard,1.0,1,43.3
6704,201612070MIL,SG,Evan Turner,23.0,1,21.3
6705,201612070MIL,PF,Al-Farouq Aminu,5.0,1,18.8
6706,201612070MIL,PF,Meyers Leonard,5.0,1,13.5
6707,201612070MIL,PG,CJ McCollum,1.0,1,33.8
6708,201612070MIL,SF,Jabari Parker,20.0,1,31.3
6709,201612070MIL,C,Greg Monroe,11.0,1,23.0
6710,201612070MIL,PG,Jason Terry,22.0,1,12.3
6711,201612070MIL,PG,Malcolm Brogdon,22.0,1,15.0
6712,201612070MIL,C,Mason Plumlee,27.0,1,28.0
6713,201612070MIL,SG,Allen Crabbe,23.0,1,17.5
6714,201612070MIL,SG,Tony Snell,19.0,1,15.8
6715,201612070MIL,C,John Henson,11.0,1,24.0
6716,201612070MIL,SF,Michael Beasley,20.0,1,15.8
6717,201612070MIL,SF,Maurice Harkless,16.0,1,25.8
6718,201612070MIL,PG,Matthew Dellavedova,22.0,1,0.0
6719,201612070MIL,SG,Rashad Vaughn,19.0,5,0.0
6720,201612070NYK,C,Joakim Noah,12.0,0,17.3
6721,201612070NYK,SF,Mindaugas Kuzminskas,7.0,0,13.0
6722,201612070NYK,PG,Brandon Jennings,27.0,0,19.5
6723,201612070NYK,SG,Justin Holiday,30.0,0,19.0
6724,201612070NYK,SG,DeAndre Liggins,5.0,1,5.0
6725,201612070NYK,SG,James Jones,5.0,5,0.0
6726,201612070NYK,PF,Kyle O'Quinn,12.0,0,18.8
6727,201612070NYK,SG,Mike Dunleavy,5.0,1,5.5
6728,201612070NYK,PF,Kevin Love,10.0,1,38.8
6729,201612070NYK,SF,LeBron James,6.0,1,49.0
6730,201612070NYK,C,Willy Hernangómez,12.0,0,12.0
6731,201612070NYK,PF,Kristaps Porziņģis,12.0,0,38.5
6732,201612070NYK,SF,Richard Jefferson,6.0,1,13.5
6733,201612070NYK,SG,Sasha Vujacic,30.0,2,0.0
6734,201612070NYK,SF,Carmelo Anthony,7.0,0,36.0
6735,201612070NYK,PG,Kay Felder,12.0,5,0.0
6736,201612070NYK,PG,Kyrie Irving,12.0,1,35.3
6737,201612070NYK,C,Chris Andersen,30.0,5,0.0
6738,201612070NYK,PF,Channing Frye,10.0,1,16.8
6739,201612070NYK,SG,Courtney Lee,30.0,0,17.8
6740,201612070NYK,C,Tristan Thompson,30.0,1,23.5
6741,201612070NYK,PG,Iman Shumpert,12.0,1,14.5
6742,201612070NYK,SG,Ron Baker,30.0,22,0.0
6743,201612070NYK,SF,Lance Thomas,7.0,0,13.5
6744,201612070NYK,PF,Maurice Ndour,12.0,6,0.0
6745,201612070ORL,PG,C.J. Watson,19.0,4,0.0
6746,201612070ORL,SF,Jaylen Brown,3.0,1,12.3
